step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
5,1,60726.57,60726.57,0.0,13010502.78,13071229.35,1
345,1,166271.16,166271.16,0.0,971534.25,1137805.42,1
260,1,847383.45,847383.45,0.0,1465042.43,2312425.88,1
73,1,12619.29,12619.29,0.0,204470.03,217089.31,1
491,1,449199.47,449199.47,0.0,224957.93,674157.4,1
121,1,130987.75,130987.75,0.0,0.0,130987.75,1
39,1,238717.5,238717.5,0.0,601511.4,671690.05,1
492,1,2985840.4,2985840.4,0.0,386985.85,3372826.25,1
562,1,2305939.38,2305939.38,0.0,0.0,2305939.38,1
581,1,155002.83,155002.83,0.0,0.0,155002.83,1
117,1,16671.29,16671.29,0.0,794922.06,811593.35,1
443,1,348915.96,348915.96,0.0,0.0,348915.96,1
126,1,938288.58,938288.58,0.0,0.0,938288.58,1
414,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
317,1,5741.05,5741.05,0.0,1657816.03,1663557.07,1
591,1,1777758.65,1777758.65,0.0,0.0,1777758.65,1
316,1,1825908.12,1825908.12,0.0,0.0,1825908.12,1
497,1,141586.27,141586.27,0.0,0.0,141586.27,1
427,1,59749.28,59749.28,0.0,1279160.38,1338909.66,1
173,1,98634.75,98634.75,0.0,966049.7,1064684.45,1
68,1,374178.28,374178.28,0.0,616364.57,990542.85,1
319,1,1033878.67,1033878.67,0.0,6177505.77,7211384.44,1
336,1,786573.0,786573.0,0.0,0.0,786573.0,1
368,1,200419.12,200419.12,0.0,4027748.6,4228167.73,1
550,1,1613281.82,1613281.82,0.0,2312268.26,3925550.08,1
360,1,78357.77,78357.77,0.0,10533.98,88891.75,1
509,1,1994525.04,1994525.04,0.0,337740.87,2332265.91,1
537,1,34238.2,34238.2,0.0,300369.39,334607.59,1
192,1,8783.42,8783.42,0.0,0.0,8783.42,1
195,1,2031464.82,2031464.82,0.0,1475675.96,3507140.78,1
406,1,126192.63,126192.63,0.0,0.0,126192.63,1
143,1,1822754.86,1822754.86,0.0,1099.26,1823854.12,1
389,1,173668.46,173668.46,0.0,383083.73,556752.19,1
195,1,594229.77,594229.77,0.0,823098.06,1417327.83,1
255,1,32733.43,32733.43,0.0,0.0,32733.43,1
81,1,78028.89,78028.89,0.0,473519.42,551548.31,1
114,1,2908264.69,2908264.69,0.0,2786059.72,5694324.4,1
163,1,1153200.73,1153200.73,0.0,0.0,1153200.73,1
590,1,179725.06,179725.06,0.0,131709.81,311434.88,1
41,1,32690.68,32690.68,0.0,2361188.1,2393878.78,1
400,1,245155.25,245155.25,0.0,547471.95,792627.19,1
596,1,196385.55,196385.55,0.0,0.0,196385.55,1
58,1,106673.26,106673.26,0.0,0.0,106673.26,1
634,1,114864.37,114864.37,0.0,0.0,114864.37,1
321,1,203874.62,203874.62,0.0,472690.19,676564.81,1
411,1,2068313.94,2068313.94,0.0,0.0,2068313.94,1
718,1,9749042.95,9749042.95,0.0,213495.23,9962538.18,1
302,1,633384.46,633384.46,0.0,0.0,633384.46,1
43,1,362152.77,362152.77,0.0,282809.47,644962.23,1
602,1,366014.33,366014.33,0.0,3543787.25,3909801.59,1
674,1,932922.6,932922.6,0.0,400110.15,1333032.75,1
212,1,927620.44,927620.44,0.0,0.0,927620.44,1
404,1,540914.12,540914.12,0.0,36447.52,577361.64,1
116,1,12477.96,12477.96,0.0,0.0,12477.96,1
509,1,120411.9,120411.9,0.0,699540.99,819952.88,1
262,1,68230.32,68230.32,0.0,0.0,68230.32,1
30,1,122235.11,122235.11,0.0,0.0,122235.11,1
11,1,2100.0,2100.0,0.0,112512.48,114612.48,1
181,1,410299.86,410299.86,0.0,53516.34,463816.19,1
342,1,549159.68,549159.68,0.0,5479220.09,6028379.77,1
732,1,59677.48,59677.48,0.0,2249904.97,2309582.45,1
407,1,2085274.39,2085274.39,0.0,3362607.02,5447881.42,1
740,1,1755647.81,1755647.81,0.0,2930014.23,4685662.04,1
617,1,1013208.77,1013208.77,0.0,0.0,1013208.77,1
287,1,223730.4,223730.4,0.0,3375498.7,3599229.1,1
552,1,492003.04,492003.04,0.0,24292.72,516295.76,1
250,1,10000000.0,10000000.0,0.0,147964.13,10147964.13,1
507,1,227304.91,227304.91,0.0,80290.25,307595.16,1
547,1,400276.72,400276.72,0.0,244756.45,645033.17,1
452,1,1138384.29,1138384.29,0.0,0.0,1138384.29,1
321,1,59628.24,59628.24,0.0,686111.28,745739.53,1
269,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
392,1,92001.22,92001.22,0.0,329180.16,421181.38,1
4,1,2930418.44,2930418.44,0.0,3616012.1,6963508.84,1
576,1,511389.5,511389.5,0.0,0.0,511389.5,1
354,1,375419.35,375419.35,0.0,269939.49,645358.83,1
411,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
119,1,21698.13,21698.13,0.0,75618.16,97316.28,1
291,1,30820.17,30820.17,0.0,292944.71,323764.88,1
19,1,3477438.49,3477438.49,0.0,0.0,3477438.49,1
736,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
270,1,395531.72,395531.72,0.0,0.0,395531.72,1
277,1,191427.4,191427.4,0.0,1248290.65,1439718.05,1
224,1,107351.33,107351.33,0.0,3976355.4,4083706.73,1
254,1,591159.5,591159.5,0.0,0.0,591159.5,1
411,1,427373.65,427373.65,0.0,64983.82,492357.46,1
617,1,0.0,0.0,0.0,0.0,0.0,1
337,1,623152.72,623152.72,0.0,847223.26,1470375.97,1
322,1,9208368.83,9208368.83,0.0,115423.33,9323792.17,1
546,1,99656.93,99656.93,0.0,0.0,99656.93,1
712,1,135977.23,135977.23,0.0,314329.11,450306.34,1
132,1,768520.15,768520.15,0.0,218306.5,986826.65,1
652,1,762782.66,762782.66,0.0,0.0,762782.66,1
715,1,212028.15,212028.15,0.0,3708381.73,3920409.88,1
520,1,658855.33,658855.33,0.0,4937941.18,5596796.51,1
611,1,59649.33,59649.33,0.0,807552.55,867201.88,1
671,1,0.0,0.0,0.0,27938.72,27938.72,1
42,1,5032484.73,5032484.73,0.0,873589.17,5906073.9,1
537,1,266546.68,266546.68,0.0,0.0,266546.68,1
404,1,186375.38,186375.38,0.0,427950.92,614326.3,1
648,1,468638.03,468638.03,0.0,3070090.72,3538728.75,1
361,1,140807.76,140807.76,0.0,137903.3,278711.05,1
272,1,177022.52,177022.52,0.0,769094.97,946117.49,1
281,1,2554662.97,2554662.97,0.0,2399641.18,4954304.15,1
238,1,1530.84,1530.84,0.0,1049107.41,1050638.25,1
228,1,497526.17,497526.17,0.0,0.0,497526.17,1
232,1,2898.09,2898.09,0.0,741450.85,744348.94,1
90,1,39664.74,39664.74,0.0,0.0,39664.74,1
74,1,2451423.58,2451423.58,0.0,4870.65,2456294.22,1
669,1,106290.68,106290.68,0.0,0.0,106290.68,1
277,1,149656.36,149656.36,0.0,42797.0,192453.36,1
227,1,1162155.11,1162155.11,0.0,2402312.87,3564467.98,1
528,1,311234.46,311234.46,0.0,978976.44,1290210.9,1
709,1,14148.64,14148.64,0.0,79499.16,93647.8,1
296,1,717046.74,717046.74,0.0,313951.85,1030998.59,1
440,1,807278.78,807278.78,0.0,0.0,807278.78,1
242,1,3139423.35,3139423.35,0.0,2593641.94,5733065.29,1
608,1,780687.45,780687.45,0.0,564595.45,1345282.89,1
18,1,295664.18,295664.18,0.0,10184336.54,10480000.72,1
442,1,2758096.0,2758096.0,0.0,128192.29,2886288.29,1
437,1,119041.12,119041.12,0.0,1755159.6,1874200.73,1
480,1,181104.66,181104.66,0.0,205812.52,386917.18,1
175,1,895565.06,895565.06,0.0,100335.14,995900.2,1
213,1,1123639.01,1123639.01,0.0,0.0,1123639.01,1
66,1,272791.44,272791.44,0.0,715267.02,988058.46,1
93,1,4120.14,4120.14,0.0,0.0,4120.14,1
493,1,567729.52,567729.52,0.0,365798.0,933527.51,1
50,1,112668.54,112668.54,0.0,0.0,112668.54,1
414,1,724264.21,724264.21,0.0,0.0,724264.21,1
582,1,1070031.6,1070031.6,0.0,8950696.17,10020727.77,1
462,1,102464.68,102464.68,0.0,117288.38,219753.06,1
372,1,81814.51,81814.51,0.0,203160.15,284974.66,1
64,1,3097121.75,3097121.75,0.0,0.0,3097121.75,1
716,1,6426126.34,6426126.34,0.0,0.0,6426126.34,1
241,1,110344.11,110344.11,0.0,127320.42,237664.52,1
558,1,889.76,889.76,0.0,29138.76,30028.51,1
403,1,949979.11,949979.11,0.0,0.0,949979.11,1
490,1,1048388.34,1048388.34,0.0,0.0,1048388.34,1
161,1,538428.86,538428.86,0.0,0.0,538428.86,1
557,1,776303.43,776303.43,0.0,414402.89,1190706.32,1
578,1,190815.79,190815.79,0.0,1686901.31,1877717.1,1
241,1,989966.55,989966.55,0.0,0.0,989966.55,1
177,1,63210.91,63210.91,0.0,6697.1,69908.01,1
685,1,10000000.0,10000000.0,0.0,56142.18,10056142.18,1
491,1,1381513.27,1381513.27,0.0,528616.61,1910129.88,1
90,1,134515.36,134515.36,0.0,29488.06,164003.41,1
101,1,146681.74,146681.74,0.0,63872.75,210554.49,1
464,1,1506795.1,1506795.1,0.0,39851.76,1546646.86,1
713,1,4130371.73,4130371.73,0.0,857797.35,4988169.08,1
478,1,2254718.25,2254718.25,0.0,123702.38,2378420.62,1
501,1,8020192.15,8020192.15,0.0,2435.09,8022627.23,1
238,1,5274773.52,5274773.52,0.0,346223.18,5620996.7,1
734,1,2079746.13,2079746.13,0.0,0.0,2079746.13,1
267,1,1259972.05,1259972.05,0.0,0.0,1259972.05,1
104,1,306833.41,306833.41,0.0,0.0,306833.41,1
434,1,4152987.1,4152987.1,0.0,45694.34,4198681.44,1
144,1,325732.34,325732.34,0.0,3734511.97,4060244.31,1
406,1,669627.43,669627.43,0.0,0.0,669627.43,1
292,1,2582733.46,2582733.46,0.0,98889.21,2681622.67,1
582,1,781988.85,781988.85,0.0,0.0,781988.85,1
384,1,56517.37,56517.37,0.0,0.0,56517.37,1
9,1,2539898.07,2539898.07,0.0,968.0,1842864.22,1
249,1,369448.2,369448.2,0.0,0.0,369448.2,1
130,1,1494432.21,1494432.21,0.0,0.0,1494432.21,1
558,1,316877.85,316877.85,0.0,0.0,316877.85,1
629,1,93884.26,93884.26,0.0,1439275.59,1533159.85,1
597,1,88099.88,88099.88,0.0,949442.18,1037542.06,1
428,1,3028421.03,3028421.03,0.0,4503234.54,7531655.57,1
495,1,255286.59,255286.59,0.0,0.0,255286.59,1
645,1,1576874.04,1576874.04,0.0,0.0,1576874.04,1
174,1,18887.22,18887.22,0.0,0.0,18887.22,1
511,1,1367070.94,1367070.94,0.0,230814.67,1597885.62,1
583,1,333390.18,333390.18,0.0,5592648.15,5926038.32,1
224,1,1150717.15,1150717.15,0.0,39045.89,1189763.04,1
741,1,62297.18,62297.18,0.0,1060553.11,1122850.29,1
512,1,430207.22,430207.22,0.0,148478.49,578685.71,1
649,1,963966.56,963966.56,0.0,0.0,963966.56,1
125,1,8097183.22,8097183.22,0.0,2324.55,8099507.77,1
651,1,595558.89,595558.89,0.0,5346086.17,5941645.06,1
309,1,3490916.0,3490916.0,0.0,112756.43,3603672.42,1
667,1,161536.55,161536.55,0.0,5580.01,167116.56,1
713,1,2046684.58,2046684.58,0.0,124190.88,2170875.46,1
476,1,468599.79,468599.79,0.0,37278.5,505878.3,1
482,1,296186.51,296186.51,0.0,668223.65,964410.16,1
660,1,619502.08,619502.08,0.0,4755457.2,5374959.28,1
122,1,188249.17,188249.17,0.0,381115.19,569364.36,1
419,1,426323.38,426323.38,0.0,102216.61,528539.99,1
65,1,881811.11,881811.11,0.0,141736.75,1023547.85,1
678,1,194876.96,194876.96,0.0,148344.11,343221.07,1
267,1,1654055.02,1654055.02,0.0,2165407.21,3819462.24,1
551,1,759257.55,759257.55,0.0,36297.01,795554.56,1
742,1,303846.74,303846.74,0.0,343660.89,647507.63,1
720,1,79039.81,79039.81,0.0,11270532.7,11349572.51,1
174,1,1244224.16,1244224.16,0.0,1350776.28,2595000.45,1
220,1,285376.6,285376.6,0.0,2719914.68,3005291.27,1
120,1,107773.49,107773.49,0.0,2071923.99,2179697.48,1
516,1,10000000.0,10000000.0,0.0,6070888.2,16070888.2,1
710,1,1371322.0,1371322.0,0.0,4122709.36,5494031.36,1
208,1,50820.71,50820.71,0.0,0.0,50820.71,1
573,1,438139.79,438139.79,0.0,3276649.54,3714789.33,1
19,1,122101.57,0.0,0.0,0.0,639940.2,1
325,1,107834.85,107834.85,0.0,0.0,107834.85,1
591,1,609239.75,609239.75,0.0,236427.49,845667.24,1
715,1,8443528.7,8443528.7,0.0,0.0,8443528.7,1
228,1,1323909.85,1323909.85,0.0,1010731.91,2334641.76,1
737,1,1281113.84,1281113.84,0.0,0.0,1281113.84,1
724,1,72389.42,72389.42,0.0,397599.55,469988.97,1
578,1,118106.94,118106.94,0.0,1908450.58,2026557.52,1
139,1,375141.86,375141.86,0.0,124753.19,252008.88,1
411,1,1240717.75,1240717.75,0.0,144986.76,1385704.52,1
694,1,6204.71,6204.71,0.0,0.0,6204.71,1
170,1,147649.37,147649.37,0.0,1276920.56,1424569.93,1
101,1,127905.82,127905.82,0.0,0.0,127905.82,1
181,1,252189.32,252189.32,0.0,310145.69,562335.01,1
414,1,4602636.68,4602636.68,0.0,0.0,4602636.68,1
384,1,136903.9,136903.9,0.0,381491.83,518395.74,1
276,1,2246118.53,2246118.53,0.0,0.0,2246118.53,1
563,1,2905831.61,2905831.61,0.0,0.0,2905831.61,1
84,1,4830219.15,4830219.15,0.0,0.0,4830219.15,1
695,1,286835.21,286835.21,0.0,1678767.02,1965602.23,1
420,1,253261.96,253261.96,0.0,95869.95,349131.91,1
156,1,773696.12,773696.12,0.0,0.0,773696.12,1
551,1,407907.34,407907.34,0.0,314866.4,722773.75,1
177,1,239556.06,239556.06,0.0,1726925.54,1966481.6,1
713,1,773926.81,773926.81,0.0,1612283.59,2386210.4,1
576,1,884821.37,884821.37,0.0,1628388.92,2513210.29,1
208,1,23031.26,23031.26,0.0,69782.59,92813.86,1
173,1,176273.29,176273.29,0.0,0.0,176273.29,1
349,1,977805.62,977805.62,0.0,0.0,977805.62,1
465,1,1760061.57,1760061.57,0.0,142305.44,1902367.02,1
460,1,414095.91,414095.91,0.0,0.0,414095.91,1
181,1,332729.54,0.0,0.0,613712.35,946441.9,1
35,1,122032.62,122032.62,0.0,0.0,122032.62,1
686,1,974452.84,974452.84,0.0,510824.52,1485277.35,1
608,1,277048.48,277048.48,0.0,0.0,277048.48,1
621,1,2060748.45,2060748.45,0.0,0.0,2060748.45,1
14,1,2927005.15,2927005.15,0.0,0.0,2994420.07,1
71,1,1871553.73,1871553.73,0.0,0.0,1871553.73,1
60,1,89014.32,89014.32,0.0,330651.68,419666.0,1
576,1,25040.78,25040.78,0.0,0.0,25040.78,1
11,1,12461.0,12461.0,0.0,27964.11,40425.11,1
102,1,1076739.91,1076739.91,0.0,2186542.64,3263282.55,1
250,1,0.0,0.0,0.0,0.0,0.0,1
116,1,1562871.32,1562871.32,0.0,802340.28,2365211.6,1
69,1,5521483.54,5521483.54,0.0,5527212.34,11048695.88,1
560,1,357882.83,357882.83,0.0,901329.73,1259212.55,1
533,1,1303029.52,1303029.52,0.0,522143.94,1825173.47,1
208,1,917014.64,917014.64,0.0,81956.71,998971.35,1
552,1,692743.57,692743.57,0.0,0.0,692743.57,1
582,1,181543.89,181543.89,0.0,0.0,181543.89,1
307,1,441423.44,441423.44,0.0,671179.67,1112603.11,1
531,1,1312406.14,1312406.14,0.0,289086.82,1601492.96,1
230,1,48078.85,48078.85,0.0,288760.9,336839.74,1
370,1,563149.41,563149.41,0.0,65562.72,628712.13,1
353,1,839008.91,839008.91,0.0,364600.35,1203609.26,1
148,1,394886.13,394886.13,0.0,840653.68,1235539.81,1
567,1,1839972.36,1839972.36,0.0,172909.36,2012881.72,1
241,1,1282731.68,1282731.68,0.0,0.0,1282731.68,1
217,1,3452538.75,3452538.75,0.0,2350433.08,5802971.83,1
413,1,786278.72,786278.72,0.0,0.0,786278.72,1
642,1,450060.37,450060.37,0.0,100205.45,550265.82,1
544,1,25473.11,25473.11,0.0,4747.03,30220.14,1
527,1,79323.25,79323.25,0.0,194983.92,274307.16,1
92,1,101903.69,101903.69,0.0,280117.63,382021.32,1
369,1,1674146.06,1674146.06,0.0,4728174.27,6402320.34,1
397,1,387408.11,387408.11,0.0,187203.74,574611.85,1
269,1,278619.91,278619.91,0.0,707791.17,986411.08,1
320,1,8950011.46,8950011.46,0.0,3501917.61,12451929.08,1
149,1,17569.42,17569.42,0.0,276439.92,294009.34,1
294,1,70173.64,70173.64,0.0,75612.15,145785.79,1
580,1,835770.84,835770.84,0.0,1490979.17,2326750.01,1
250,1,174683.34,174683.34,0.0,449036.7,623720.04,1
272,1,1061353.33,1061353.33,0.0,520498.51,1581851.84,1
421,1,5455965.86,5455965.86,0.0,0.0,5455965.86,1
66,1,7169129.94,7169129.94,0.0,0.0,7169129.94,1
244,1,4448598.93,4448598.93,0.0,3196304.6,7644903.53,1
366,1,2701644.17,2701644.17,0.0,0.0,2701644.17,1
253,1,168455.76,168455.76,0.0,468448.82,636904.58,1
398,1,505571.43,505571.43,0.0,167528.29,673099.71,1
715,1,1390048.67,1390048.67,0.0,167999.27,1558047.94,1
675,1,10000000.0,10000000.0,0.0,759509.55,10759509.55,1
543,1,57204.07,57204.07,0.0,2726027.96,2783232.03,1
90,1,1182557.97,1182557.97,0.0,141273.74,1323831.71,1
221,1,167060.63,167060.63,0.0,890774.84,1057835.47,1
663,1,803441.31,803441.31,0.0,1006726.81,1810168.11,1
84,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
150,1,163852.19,163852.19,0.0,548967.17,712819.36,1
704,1,1722892.9,1722892.9,0.0,91562.28,1814455.18,1
35,1,472692.51,472692.51,0.0,193065.83,665758.34,1
131,1,511259.05,511259.05,0.0,2120181.23,2789221.38,1
244,1,1946.74,1946.74,0.0,403800.11,405746.85,1
594,1,335071.5,335071.5,0.0,0.0,335071.5,1
319,1,4895343.33,4895343.33,0.0,286035.4,5181378.73,1
586,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
392,1,2887744.35,2887744.35,0.0,0.0,2887744.35,1
142,1,73064.41,73064.41,0.0,187838.1,260902.5,1
707,1,15371.72,15371.72,0.0,616240.72,631612.44,1
517,1,4993938.87,4993938.87,0.0,743498.25,5737437.12,1
664,1,397069.12,397069.12,0.0,0.0,397069.12,1
40,1,20314.97,20314.97,0.0,1270005.54,1290320.51,1
721,1,23639.56,23639.56,0.0,140063.53,163703.1,1
398,1,31334.57,31334.57,0.0,0.0,31334.57,1
244,1,2468740.94,2468740.94,0.0,0.0,2468740.94,1
287,1,7109453.78,7109453.78,0.0,1377347.2,8486800.98,1
185,1,476890.47,476890.47,0.0,496043.55,972934.02,1
743,1,1258818.82,1258818.82,0.0,503464.5,1762283.33,1
97,1,707870.44,707870.44,0.0,14476.91,722347.36,1
632,1,407347.84,407347.84,0.0,3247566.78,3654914.62,1
300,1,794421.26,794421.26,0.0,23123.74,817545.0,1
328,1,2137134.15,2137134.15,0.0,237525.08,2374659.23,1
351,1,9772559.35,9772559.35,0.0,1968332.75,11740892.1,1
507,1,7239986.95,7239986.95,0.0,0.0,7239986.95,1
40,1,2757431.53,2757431.53,0.0,0.0,2757431.53,1
709,1,87541.41,87541.41,0.0,0.0,87541.41,1
402,1,1301410.68,1301410.68,0.0,307091.75,1608502.44,1
577,1,141730.2,141730.2,0.0,439133.62,580863.82,1
375,1,385567.18,385567.18,0.0,0.0,385567.18,1
510,1,177137.79,177137.79,0.0,496799.27,673937.06,1
69,1,2147778.33,2147778.33,0.0,0.0,2147778.33,1
539,1,198888.16,198888.16,0.0,359018.15,557906.31,1
49,1,1021129.67,1021129.67,0.0,86245.92,1107375.59,1
380,1,3070709.95,3070709.95,0.0,0.0,3070709.95,1
421,1,207021.45,207021.45,0.0,0.0,207021.45,1
658,1,619824.64,619824.64,0.0,1420676.78,2040501.42,1
221,1,1123561.68,1123561.68,0.0,0.0,1123561.68,1
687,1,398157.05,398157.05,0.0,703136.65,1101293.69,1
270,1,14992.14,14992.14,0.0,23867.57,38859.72,1
538,1,37436.78,37436.78,0.0,0.0,37436.78,1
600,1,612229.86,612229.86,0.0,2275776.03,2888005.89,1
6,1,33332.86,33332.86,0.0,31002.0,0.0,1
266,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
160,1,11385.0,11385.0,0.0,4664368.68,4675753.68,1
317,1,493.28,493.28,0.0,1078812.78,1079306.06,1
711,1,219407.52,219407.52,0.0,197970.87,417378.38,1
399,1,1442075.9,1442075.9,0.0,168728.6,1610804.5,1
377,1,503420.67,503420.67,0.0,417119.41,920540.09,1
34,1,30917.39,30917.39,0.0,339926.42,370843.82,1
529,1,1399724.98,1399724.98,0.0,440633.99,1840358.97,1
736,1,274799.58,274799.58,0.0,0.0,274799.58,1
671,1,188731.21,188731.21,0.0,591154.11,779885.32,1
618,1,34473.07,34473.07,0.0,17653.89,52126.95,1
665,1,2799902.39,2799902.39,0.0,1895743.5,4695645.89,1
485,1,471906.6,471906.6,0.0,5930.71,477837.3,1
694,1,71729.96,71729.96,0.0,604151.3,675881.26,1
6,1,17320.91,17320.91,0.0,6244.44,0.0,1
722,1,21960.02,21960.02,0.0,0.0,21960.02,1
374,1,115125.3,115125.3,0.0,8601839.76,8716965.06,1
22,1,346704.55,346704.55,0.0,513994.79,860699.34,1
217,1,1052668.73,1052668.73,0.0,789618.33,1842287.06,1
59,1,1367340.03,1367340.03,0.0,296833.6,1664173.63,1
691,1,32935.25,32935.25,0.0,0.0,32935.25,1
676,1,3542716.02,3542716.02,0.0,4746.62,3547462.65,1
115,1,1001167.03,1001167.03,0.0,4960.52,1006127.56,1
424,1,1058602.68,1058602.68,0.0,628385.94,1686988.62,1
117,1,1761021.33,1761021.33,0.0,9967.28,1770988.61,1
171,1,211721.9,211721.9,0.0,0.0,211721.9,1
230,1,102009.37,102009.37,0.0,27348.12,129357.48,1
564,1,30245.46,30245.46,0.0,178594.07,208839.53,1
432,1,1150413.99,1150413.99,0.0,1740168.44,2890582.43,1
688,1,676913.69,676913.69,0.0,2202695.62,2879609.32,1
694,1,186567.41,186567.41,0.0,0.0,186567.41,1
741,1,383661.1,383661.1,0.0,1788112.7,2171773.8,1
156,1,254167.15,254167.15,0.0,101467.87,355635.02,1
694,1,21358.8,21358.8,0.0,8903356.2,8924714.99,1
328,1,474467.2,474467.2,0.0,121181.01,295538.25,1
295,1,1748611.28,1748611.28,0.0,113025.94,1861637.22,1
640,1,87698.36,87698.36,0.0,237454.49,325152.85,1
394,1,3354215.55,3354215.55,0.0,0.0,3354215.55,1
612,1,346183.99,346183.99,0.0,115683.41,461867.4,1
457,1,879136.17,879136.17,0.0,13264342.28,14143478.46,1
258,1,248043.99,248043.99,0.0,0.0,248043.99,1
212,1,36035.11,36035.11,0.0,0.0,36035.11,1
1,1,1277212.77,1277212.77,0.0,0.0,2444985.19,1
736,1,537539.57,537539.57,0.0,8034.16,545573.72,1
437,1,4716.08,4716.08,0.0,551191.68,555907.76,1
241,1,128718.59,128718.59,0.0,3511282.2,3640000.79,1
456,1,13914.81,13914.81,0.0,1495380.79,1509295.6,1
351,1,1552664.33,1552664.33,0.0,3804336.89,5357001.22,1
65,1,446032.95,446032.95,0.0,205977.41,652010.36,1
638,1,5101855.95,5101855.95,0.0,145922.42,5247778.37,1
132,1,3735525.0,3735525.0,0.0,17860.51,3753385.51,1
240,1,74076.48,74076.48,0.0,526175.63,600252.1,1
689,1,2163012.63,2163012.63,0.0,0.0,2163012.63,1
606,1,1026684.46,1026684.46,0.0,59926.13,1086610.59,1
289,1,37974.85,37974.85,0.0,939922.78,977897.62,1
225,1,74447.11,74447.11,0.0,0.0,74447.11,1
262,1,2642116.95,2642116.95,0.0,0.0,2642116.95,1
118,1,167963.64,167963.64,0.0,0.0,167963.64,1
668,1,7539165.76,7539165.76,0.0,63054.95,7602220.71,1
495,1,197943.1,197943.1,0.0,0.0,197943.1,1
483,1,7576324.61,7576324.61,0.0,0.0,7576324.61,1
201,1,16182.7,16182.7,0.0,0.0,16182.7,1
273,1,2230432.56,2230432.56,0.0,0.0,2230432.56,1
106,1,219489.62,219489.62,0.0,0.0,219489.62,1
98,1,2394623.8,2394623.8,0.0,4678162.27,7072786.07,1
259,1,72782.82,72782.82,0.0,2185531.03,2258313.86,1
276,1,321465.0,321465.0,0.0,377792.79,699257.79,1
169,1,19244.9,19244.9,0.0,264512.88,283757.78,1
478,1,51183.25,51183.25,0.0,0.0,51183.25,1
274,1,2274566.61,2274566.61,0.0,0.0,2274566.61,1
206,1,5903046.38,5903046.38,0.0,0.0,5903046.38,1
399,1,145458.94,145458.94,0.0,193730.82,339189.76,1
388,1,5658123.36,5658123.36,0.0,1094471.2,6752594.56,1
154,1,3424092.39,3424092.39,0.0,0.0,3424092.39,1
240,1,806850.06,806850.06,0.0,2045274.33,2852124.39,1
119,1,2040209.74,2040209.74,0.0,11240377.72,13280587.46,1
240,1,248962.83,248962.83,0.0,0.0,248962.83,1
36,1,113338.99,113338.99,0.0,3290608.15,3403947.14,1
494,1,503620.99,503620.99,0.0,0.0,503620.99,1
538,1,202968.27,202968.27,0.0,618614.54,821582.81,1
707,1,3049753.79,3049753.79,0.0,600657.15,3650410.94,1
439,1,112656.24,112656.24,0.0,0.0,112656.24,1
646,1,10000000.0,10000000.0,0.0,332983.03,10332983.03,1
395,1,134297.68,134297.68,0.0,419490.33,553788.01,1
699,1,148714.54,148714.54,0.0,0.0,148714.54,1
206,1,990630.25,990630.25,0.0,332494.61,1323124.85,1
450,1,9228514.1,9228514.1,0.0,1088377.41,10316891.51,1
422,1,40591.72,40591.72,0.0,276257.36,316849.08,1
13,1,48375.02,48375.02,0.0,374803.26,658520.33,1
293,1,234673.76,234673.76,0.0,281289.1,515962.86,1
89,1,43928.31,43928.31,0.0,0.0,43928.31,1
730,1,185488.23,185488.23,0.0,0.0,185488.23,1
22,1,2068118.36,2068118.36,0.0,3054285.45,5122403.81,1
162,1,151.0,151.0,0.0,386163.34,386314.34,1
284,1,741277.85,741277.85,0.0,563297.96,1126479.01,1
163,1,134194.59,134194.59,0.0,1656961.35,1791155.94,1
551,1,150924.76,150924.76,0.0,0.0,150924.76,1
251,1,82112.74,82112.74,0.0,7968.15,90080.89,1
476,1,1146381.44,1146381.44,0.0,484779.21,1631160.65,1
544,1,179997.78,179997.78,0.0,55751.58,235749.36,1
231,1,317787.12,317787.12,0.0,11292122.38,11609909.5,1
374,1,1968431.0,1968431.0,0.0,0.0,1968431.0,1
